lbr_σ,rbr_σ,th_α,nIntervals,Power,TypeI
-2.0,7.0,3.0,13,1.0,1.0
-1.0,7.0,3.0,13,1.0,1.0
-5.0,8.0,3.0,13,0.85,1.0
-4.0,8.0,3.0,13,1.0,1.0
-3.0,8.0,3.0,13,1.0,1.0
-2.0,8.0,3.0,13,1.0,1.0
-1.0,8.0,3.0,13,1.0,1.0
-5.0,4.0,-3.0,14,1.0,1.0
-4.0,4.0,-3.0,14,1.0,1.0
-3.0,4.0,-3.0,14,1.0,1.0
-2.0,4.0,-3.0,14,1.0,0.9905
-1.0,4.0,-3.0,14,0.993,0.2455
-5.0,5.0,-3.0,14,1.0,1.0
-4.0,5.0,-3.0,14,1.0,1.0
-3.0,5.0,-3.0,14,1.0,1.0
-2.0,5.0,-3.0,14,1.0,0.9765
-1.0,5.0,-3.0,14,0.978,0.1715
-5.0,6.0,-3.0,14,1.0,1.0
-4.0,6.0,-3.0,14,1.0,1.0
-3.0,6.0,-3.0,14,1.0,1.0
-2.0,6.0,-3.0,14,1.0,0.95
-1.0,6.0,-3.0,14,0.9485,0.116
-5.0,7.0,-3.0,14,1.0,1.0
-4.0,7.0,-3.0,14,1.0,1.0
-3.0,7.0,-3.0,14,1.0,0.9995
-2.0,7.0,-3.0,14,1.0,0.9195
-1.0,7.0,-3.0,14,0.911,0.0855
-5.0,8.0,-3.0,14,1.0,1.0
-4.0,8.0,-3.0,14,1.0,1.0
-3.0,8.0,-3.0,14,1.0,0.9995
-2.0,8.0,-3.0,14,1.0,0.85
-1.0,8.0,-3.0,14,0.85,0.0655
-5.0,4.0,-2.0,14,1.0,1.0
-4.0,4.0,-2.0,14,1.0,1.0
-3.0,4.0,-2.0,14,1.0,1.0
-2.0,4.0,-2.0,14,1.0,0.9755
-1.0,4.0,-2.0,14,0.962,0.1085
-5.0,5.0,-2.0,14,1.0,1.0
-4.0,5.0,-2.0,14,1.0,1.0
-3.0,5.0,-2.0,14,1.0,1.0
-2.0,5.0,-2.0,14,1.0,0.896
-1.0,5.0,-2.0,14,0.899,0.0515
-5.0,6.0,-2.0,14,1.0,1.0
-4.0,6.0,-2.0,14,1.0,1.0
-3.0,6.0,-2.0,14,1.0,1.0
-2.0,6.0,-2.0,14,0.9995,0.785
-1.0,6.0,-2.0,14,0.793,0.0495
-5.0,7.0,-2.0,14,1.0,1.0
-4.0,7.0,-2.0,14,1.0,1.0
-3.0,7.0,-2.0,14,1.0,0.999
-2.0,7.0,-2.0,14,0.9975,0.6305
-1.0,7.0,-2.0,14,0.645,0.085
-5.0,8.0,-2.0,14,1.0,1.0
-4.0,8.0,-2.0,14,1.0,1.0
-3.0,8.0,-2.0,14,1.0,0.9895
-2.0,8.0,-2.0,14,0.9875,0.502
-1.0,8.0,-2.0,14,0.509,0.1415
-5.0,4.0,-1.0,14,1.0,1.0
-4.0,4.0,-1.0,14,1.0,1.0
-3.0,4.0,-1.0,14,1.0,1.0
-2.0,4.0,-1.0,14,0.9995,0.751
-1.0,4.0,-1.0,14,0.7525,0.115
-5.0,5.0,-1.0,14,1.0,1.0
-4.0,5.0,-1.0,14,1.0,1.0
-3.0,5.0,-1.0,14,1.0,0.997
-2.0,5.0,-1.0,14,0.9965,0.4505
-1.0,5.0,-1.0,14,0.448,0.268
-5.0,6.0,-1.0,14,1.0,1.0
-4.0,6.0,-1.0,14,1.0,1.0
-3.0,6.0,-1.0,14,1.0,0.9595
-2.0,6.0,-1.0,14,0.953,0.1605
-1.0,6.0,-1.0,14,0.1655,0.5185
-5.0,7.0,-1.0,14,1.0,1.0
-4.0,7.0,-1.0,14,1.0,0.999
-3.0,7.0,-1.0,14,1.0,0.8125
-2.0,7.0,-1.0,14,0.81,0.058
-1.0,7.0,-1.0,14,0.063,0.734
-5.0,8.0,-1.0,14,1.0,1.0
-4.0,8.0,-1.0,14,1.0,0.991
-3.0,8.0,-1.0,14,0.9905,0.5725
-2.0,8.0,-1.0,14,0.5585,0.062
-1.0,8.0,-1.0,14,0.061,0.871
-5.0,4.0,0.0,14,1.0,1.0
-4.0,4.0,0.0,14,1.0,1.0
-3.0,4.0,0.0,14,1.0,0.9195
-2.0,4.0,0.0,14,0.9345,0.0515
-1.0,4.0,0.0,14,0.058,0.9225
-5.0,5.0,0.0,14,1.0,1.0
-4.0,5.0,0.0,14,1.0,0.9955
-3.0,5.0,0.0,14,0.9975,0.356
-2.0,5.0,0.0,14,0.3445,0.35
-1.0,5.0,0.0,14,0.344,0.998
-5.0,6.0,0.0,14,1.0,1.0
-4.0,6.0,0.0,14,1.0,0.815
-3.0,6.0,0.0,14,0.8335,0.0435
-2.0,6.0,0.0,14,0.0495,0.834
-1.0,6.0,0.0,14,0.827,0.9995
-5.0,7.0,0.0,14,1.0,0.9775
-4.0,7.0,0.0,14,0.9785,0.262
-3.0,7.0,0.0,14,0.28,0.253
-2.0,7.0,0.0,14,0.2605,0.979
-1.0,7.0,0.0,14,0.98,1.0
-5.0,8.0,0.0,14,0.9985,0.706
-4.0,8.0,0.0,14,0.6885,0.052
-3.0,8.0,0.0,14,0.0415,0.6935
-2.0,8.0,0.0,14,0.6995,0.997
-1.0,8.0,0.0,14,0.9995,1.0
-5.0,4.0,1.0,14,1.0,1.0
-4.0,4.0,1.0,14,1.0,0.982
-3.0,4.0,1.0,14,0.984,0.104
-2.0,4.0,1.0,14,0.095,0.7495
-1.0,4.0,1.0,14,0.766,1.0
-5.0,5.0,1.0,14,1.0,0.998
-4.0,5.0,1.0,14,0.9975,0.2865
-3.0,5.0,1.0,14,0.2835,0.43
-2.0,5.0,1.0,14,0.445,0.9935
-1.0,5.0,1.0,14,0.997,1.0
-5.0,6.0,1.0,14,1.0,0.524
-4.0,6.0,1.0,14,0.521,0.185
-3.0,6.0,1.0,14,0.1655,0.9615
-2.0,6.0,1.0,14,0.954,1.0
-1.0,6.0,1.0,14,1.0,1.0
-5.0,7.0,1.0,14,0.7395,0.06
-4.0,7.0,1.0,14,0.068,0.8225
-3.0,7.0,1.0,14,0.812,0.9995
-2.0,7.0,1.0,14,0.9995,1.0
-1.0,7.0,1.0,14,1.0,1.0
-5.0,8.0,1.0,14,0.0585,0.577
-4.0,8.0,1.0,14,0.584,0.9895
-3.0,8.0,1.0,14,0.99,1.0
-2.0,8.0,1.0,14,1.0,1.0
-1.0,8.0,1.0,14,1.0,1.0
-5.0,4.0,2.0,14,1.0,1.0
-4.0,4.0,2.0,14,1.0,0.8035
-3.0,4.0,2.0,14,0.7995,0.1185
-2.0,4.0,2.0,14,0.1165,0.963
-1.0,4.0,2.0,14,0.9665,1.0
-5.0,5.0,2.0,14,1.0,0.895
-4.0,5.0,2.0,14,0.895,0.0655
-3.0,5.0,2.0,14,0.058,0.893
-2.0,5.0,2.0,14,0.904,1.0
-1.0,5.0,2.0,14,1.0,1.0
-5.0,6.0,2.0,14,0.9455,0.068
-4.0,6.0,2.0,14,0.054,0.791
-3.0,6.0,2.0,14,0.8095,0.9995
-2.0,6.0,2.0,14,1.0,1.0
-1.0,6.0,2.0,14,1.0,1.0
-5.0,7.0,2.0,14,0.093,0.6525
-4.0,7.0,2.0,14,0.65,0.9975
-3.0,7.0,2.0,14,0.998,1.0
-2.0,7.0,2.0,14,1.0,1.0
-1.0,7.0,2.0,14,1.0,1.0
-5.0,8.0,2.0,14,0.476,0.9855
-4.0,8.0,2.0,14,0.9935,1.0
-3.0,8.0,2.0,14,1.0,1.0
-2.0,8.0,2.0,14,1.0,1.0
-1.0,8.0,2.0,14,1.0,1.0
-5.0,4.0,3.0,14,1.0,0.999
-4.0,4.0,3.0,14,1.0,0.5785
-3.0,4.0,3.0,14,0.606,0.244
-2.0,4.0,3.0,14,0.27,0.988
-1.0,4.0,3.0,14,0.9895,1.0
-5.0,5.0,3.0,14,1.0,0.692
-4.0,5.0,3.0,14,0.684,0.1595
-3.0,5.0,3.0,14,0.1775,0.9755
-2.0,5.0,3.0,14,0.9725,1.0
-1.0,5.0,3.0,14,1.0,1.0
-5.0,6.0,3.0,14,0.7765,0.1135
-4.0,6.0,3.0,14,0.1165,0.9565
-3.0,6.0,3.0,14,0.958,1.0
-2.0,6.0,3.0,14,1.0,1.0
-1.0,6.0,3.0,14,1.0,1.0
-5.0,7.0,3.0,14,0.0745,0.9115
-4.0,7.0,3.0,14,0.9255,0.9995
-3.0,7.0,3.0,14,1.0,1.0
-2.0,7.0,3.0,14,1.0,1.0
-1.0,7.0,3.0,14,1.0,1.0
-5.0,8.0,3.0,14,0.871,1.0
-4.0,8.0,3.0,14,1.0,1.0
-3.0,8.0,3.0,14,1.0,1.0
-2.0,8.0,3.0,14,1.0,1.0
-1.0,8.0,3.0,14,1.0,1.0
-5.0,4.0,-3.0,15,1.0,1.0
-4.0,4.0,-3.0,15,1.0,1.0
-3.0,4.0,-3.0,15,1.0,1.0
-2.0,4.0,-3.0,15,1.0,0.988
-1.0,4.0,-3.0,15,0.99,0.2675
-5.0,5.0,-3.0,15,1.0,1.0
-4.0,5.0,-3.0,15,1.0,1.0
-3.0,5.0,-3.0,15,1.0,1.0
-2.0,5.0,-3.0,15,1.0,0.978
-1.0,5.0,-3.0,15,0.9735,0.176
-5.0,6.0,-3.0,15,1.0,1.0
-4.0,6.0,-3.0,15,1.0,1.0
-3.0,6.0,-3.0,15,1.0,1.0
-2.0,6.0,-3.0,15,1.0,0.9465
-1.0,6.0,-3.0,15,0.9455,0.133
-5.0,7.0,-3.0,15,1.0,1.0
-4.0,7.0,-3.0,15,1.0,1.0
-3.0,7.0,-3.0,15,1.0,1.0
-2.0,7.0,-3.0,15,1.0,0.9155
-1.0,7.0,-3.0,15,0.905,0.082
-5.0,8.0,-3.0,15,1.0,1.0
-4.0,8.0,-3.0,15,1.0,1.0
-3.0,8.0,-3.0,15,1.0,1.0
-2.0,8.0,-3.0,15,1.0,0.8655
-1.0,8.0,-3.0,15,0.8605,0.0675
-5.0,4.0,-2.0,15,1.0,1.0
-4.0,4.0,-2.0,15,1.0,1.0
-3.0,4.0,-2.0,15,1.0,1.0
-2.0,4.0,-2.0,15,1.0,0.9625
-1.0,4.0,-2.0,15,0.962,0.1095
-5.0,5.0,-2.0,15,1.0,1.0
-4.0,5.0,-2.0,15,1.0,1.0
-3.0,5.0,-2.0,15,1.0,1.0
-2.0,5.0,-2.0,15,1.0,0.9015
-1.0,5.0,-2.0,15,0.9065,0.055
-5.0,6.0,-2.0,15,1.0,1.0
-4.0,6.0,-2.0,15,1.0,1.0
-3.0,6.0,-2.0,15,1.0,1.0
-2.0,6.0,-2.0,15,1.0,0.7965
-1.0,6.0,-2.0,15,0.794,0.064
-5.0,7.0,-2.0,15,1.0,1.0
-4.0,7.0,-2.0,15,1.0,1.0
-3.0,7.0,-2.0,15,1.0,0.997
-2.0,7.0,-2.0,15,0.9975,0.6515
-1.0,7.0,-2.0,15,0.6565,0.0885
-5.0,8.0,-2.0,15,1.0,1.0
-4.0,8.0,-2.0,15,1.0,1.0
-3.0,8.0,-2.0,15,1.0,0.991
-2.0,8.0,-2.0,15,0.992,0.5005
-1.0,8.0,-2.0,15,0.5155,0.1385
-5.0,4.0,-1.0,15,1.0,1.0
-4.0,4.0,-1.0,15,1.0,1.0
-3.0,4.0,-1.0,15,1.0,1.0
-2.0,4.0,-1.0,15,0.999,0.755
-1.0,4.0,-1.0,15,0.754,0.0935
-5.0,5.0,-1.0,15,1.0,1.0
-4.0,5.0,-1.0,15,1.0,1.0
-3.0,5.0,-1.0,15,1.0,0.9975
-2.0,5.0,-1.0,15,0.9965,0.4415
-1.0,5.0,-1.0,15,0.42,0.295
-5.0,6.0,-1.0,15,1.0,1.0
-4.0,6.0,-1.0,15,1.0,1.0
-3.0,6.0,-1.0,15,1.0,0.9645
-2.0,6.0,-1.0,15,0.967,0.1835
-1.0,6.0,-1.0,15,0.1685,0.5495
-5.0,7.0,-1.0,15,1.0,1.0
-4.0,7.0,-1.0,15,1.0,1.0
-3.0,7.0,-1.0,15,1.0,0.8375
-2.0,7.0,-1.0,15,0.829,0.0635
-1.0,7.0,-1.0,15,0.0595,0.7435
-5.0,8.0,-1.0,15,1.0,1.0
-4.0,8.0,-1.0,15,1.0,0.993
-3.0,8.0,-1.0,15,0.9875,0.557
-2.0,8.0,-1.0,15,0.5555,0.0545
-1.0,8.0,-1.0,15,0.0595,0.86
-5.0,4.0,0.0,15,1.0,1.0
-4.0,4.0,0.0,15,1.0,1.0
-3.0,4.0,0.0,15,1.0,0.9105
-2.0,4.0,0.0,15,0.9135,0.0505
-1.0,4.0,0.0,15,0.047,0.909
-5.0,5.0,0.0,15,1.0,1.0
-4.0,5.0,0.0,15,1.0,0.997
-3.0,5.0,0.0,15,0.9955,0.357
-2.0,5.0,0.0,15,0.3455,0.3495
-1.0,5.0,0.0,15,0.3385,0.995
-5.0,6.0,0.0,15,1.0,1.0
-4.0,6.0,0.0,15,0.9995,0.8295
-3.0,6.0,0.0,15,0.832,0.0515
-2.0,6.0,0.0,15,0.049,0.8335
-1.0,6.0,0.0,15,0.8325,1.0
-5.0,7.0,0.0,15,1.0,0.981
-4.0,7.0,0.0,15,0.9805,0.2665
-3.0,7.0,0.0,15,0.272,0.2515
-2.0,7.0,0.0,15,0.262,0.9805
-1.0,7.0,0.0,15,0.98,1.0
-5.0,8.0,0.0,15,0.999,0.7015
-4.0,8.0,0.0,15,0.687,0.056
-3.0,8.0,0.0,15,0.061,0.6945
-2.0,8.0,0.0,15,0.7025,1.0
-1.0,8.0,0.0,15,0.999,1.0
-5.0,4.0,1.0,15,1.0,1.0
-4.0,4.0,1.0,15,1.0,0.9835
-3.0,4.0,1.0,15,0.9825,0.091
-2.0,4.0,1.0,15,0.093,0.76
-1.0,4.0,1.0,15,0.7455,1.0
-5.0,5.0,1.0,15,1.0,0.997
-4.0,5.0,1.0,15,0.995,0.28
-3.0,5.0,1.0,15,0.2635,0.4295
-2.0,5.0,1.0,15,0.4445,0.994
-1.0,5.0,1.0,15,0.998,1.0
-5.0,6.0,1.0,15,0.9995,0.5285
-4.0,6.0,1.0,15,0.538,0.1555
-3.0,6.0,1.0,15,0.1715,0.957
-2.0,6.0,1.0,15,0.9595,1.0
-1.0,6.0,1.0,15,1.0,1.0
-5.0,7.0,1.0,15,0.739,0.0545
-4.0,7.0,1.0,15,0.0625,0.837
-3.0,7.0,1.0,15,0.8085,0.999
-2.0,7.0,1.0,15,1.0,1.0
-1.0,7.0,1.0,15,1.0,1.0
-5.0,8.0,1.0,15,0.0565,0.554
-4.0,8.0,1.0,15,0.5515,0.9895
-3.0,8.0,1.0,15,0.9855,1.0
-2.0,8.0,1.0,15,1.0,1.0
-1.0,8.0,1.0,15,1.0,1.0
-5.0,4.0,2.0,15,1.0,1.0
-4.0,4.0,2.0,15,1.0,0.8175
-3.0,4.0,2.0,15,0.806,0.097
-2.0,4.0,2.0,15,0.0925,0.9665
-1.0,4.0,2.0,15,0.9655,1.0
-5.0,5.0,2.0,15,1.0,0.9095
-4.0,5.0,2.0,15,0.9,0.059
-3.0,5.0,2.0,15,0.06,0.889
-2.0,5.0,2.0,15,0.8995,1.0
-1.0,5.0,2.0,15,1.0,1.0
-5.0,6.0,2.0,15,0.947,0.0495
-4.0,6.0,2.0,15,0.0605,0.794
-3.0,6.0,2.0,15,0.7975,0.999
-2.0,6.0,2.0,15,0.9995,1.0
-1.0,6.0,2.0,15,1.0,1.0
-5.0,7.0,2.0,15,0.085,0.637
-4.0,7.0,2.0,15,0.639,0.998
-3.0,7.0,2.0,15,0.9995,1.0
-2.0,7.0,2.0,15,1.0,1.0
-1.0,7.0,2.0,15,1.0,1.0
-5.0,8.0,2.0,15,0.486,0.993
-4.0,8.0,2.0,15,0.9905,1.0
-3.0,8.0,2.0,15,1.0,1.0
-2.0,8.0,2.0,15,1.0,1.0
-1.0,8.0,2.0,15,1.0,1.0
-5.0,4.0,3.0,15,1.0,0.9995
-4.0,4.0,3.0,15,0.9995,0.578
-3.0,4.0,3.0,15,0.563,0.2735
-2.0,4.0,3.0,15,0.2555,0.9875
-1.0,4.0,3.0,15,0.9915,1.0
-5.0,5.0,3.0,15,1.0,0.673
-4.0,5.0,3.0,15,0.675,0.1675
-3.0,5.0,3.0,15,0.1685,0.9795
-2.0,5.0,3.0,15,0.9775,1.0
-1.0,5.0,3.0,15,1.0,1.0
-5.0,6.0,3.0,15,0.766,0.1165
-4.0,6.0,3.0,15,0.118,0.9535
-3.0,6.0,3.0,15,0.9585,1.0
-2.0,6.0,3.0,15,1.0,1.0
-1.0,6.0,3.0,15,1.0,1.0
-5.0,7.0,3.0,15,0.08,0.9145
-4.0,7.0,3.0,15,0.9135,0.9995
-3.0,7.0,3.0,15,1.0,1.0
-2.0,7.0,3.0,15,1.0,1.0
-1.0,7.0,3.0,15,1.0,1.0
-5.0,8.0,3.0,15,0.8695,0.9995
-4.0,8.0,3.0,15,0.9995,1.0
-3.0,8.0,3.0,15,1.0,1.0
-2.0,8.0,3.0,15,1.0,1.0
-1.0,8.0,3.0,15,1.0,1.0
-5.0,4.0,-3.0,20,1.0,1.0
-4.0,4.0,-3.0,20,1.0,1.0
-3.0,4.0,-3.0,20,1.0,1.0
-2.0,4.0,-3.0,20,1.0,0.9905
-1.0,4.0,-3.0,20,0.993,0.285
-5.0,5.0,-3.0,20,1.0,1.0
-4.0,5.0,-3.0,20,1.0,1.0
-3.0,5.0,-3.0,20,1.0,1.0
-2.0,5.0,-3.0,20,1.0,0.98
-1.0,5.0,-3.0,20,0.9795,0.1815
-5.0,6.0,-3.0,20,1.0,1.0
-4.0,6.0,-3.0,20,1.0,1.0
-3.0,6.0,-3.0,20,1.0,1.0
-2.0,6.0,-3.0,20,1.0,0.947
-1.0,6.0,-3.0,20,0.9565,0.114
-5.0,7.0,-3.0,20,1.0,1.0
-4.0,7.0,-3.0,20,1.0,1.0
-3.0,7.0,-3.0,20,1.0,1.0
-2.0,7.0,-3.0,20,1.0,0.9275
-1.0,7.0,-3.0,20,0.9185,0.0815
-5.0,8.0,-3.0,20,1.0,1.0
-4.0,8.0,-3.0,20,1.0,1.0
-3.0,8.0,-3.0,20,1.0,1.0
-2.0,8.0,-3.0,20,0.999,0.8595
-1.0,8.0,-3.0,20,0.868,0.0665
-5.0,4.0,-2.0,20,1.0,1.0
-4.0,4.0,-2.0,20,1.0,1.0
-3.0,4.0,-2.0,20,1.0,1.0
-2.0,4.0,-2.0,20,1.0,0.97
-1.0,4.0,-2.0,20,0.964,0.105
-5.0,5.0,-2.0,20,1.0,1.0
-4.0,5.0,-2.0,20,1.0,1.0
-3.0,5.0,-2.0,20,1.0,1.0
-2.0,5.0,-2.0,20,1.0,0.914
-1.0,5.0,-2.0,20,0.905,0.052
-5.0,6.0,-2.0,20,1.0,1.0
-4.0,6.0,-2.0,20,1.0,1.0
-3.0,6.0,-2.0,20,1.0,0.999
-2.0,6.0,-2.0,20,0.999,0.7975
-1.0,6.0,-2.0,20,0.7915,0.059
-5.0,7.0,-2.0,20,1.0,1.0
-4.0,7.0,-2.0,20,1.0,1.0
-3.0,7.0,-2.0,20,1.0,0.998
-2.0,7.0,-2.0,20,0.998,0.6575
-1.0,7.0,-2.0,20,0.652,0.0865
-5.0,8.0,-2.0,20,1.0,1.0
-4.0,8.0,-2.0,20,1.0,1.0
-3.0,8.0,-2.0,20,1.0,0.992
-2.0,8.0,-2.0,20,0.994,0.508
-1.0,8.0,-2.0,20,0.5105,0.1515
-5.0,4.0,-1.0,20,1.0,1.0
-4.0,4.0,-1.0,20,1.0,1.0
-3.0,4.0,-1.0,20,1.0,0.9995
-2.0,4.0,-1.0,20,1.0,0.7565
-1.0,4.0,-1.0,20,0.7685,0.094
-5.0,5.0,-1.0,20,1.0,1.0
-4.0,5.0,-1.0,20,1.0,1.0
-3.0,5.0,-1.0,20,1.0,0.997
-2.0,5.0,-1.0,20,0.996,0.4275
-1.0,5.0,-1.0,20,0.4325,0.2685
-5.0,6.0,-1.0,20,1.0,1.0
-4.0,6.0,-1.0,20,1.0,1.0
-3.0,6.0,-1.0,20,1.0,0.96
-2.0,6.0,-1.0,20,0.9615,0.173
-1.0,6.0,-1.0,20,0.188,0.516
-5.0,7.0,-1.0,20,1.0,1.0
-4.0,7.0,-1.0,20,1.0,1.0
-3.0,7.0,-1.0,20,1.0,0.8135
-2.0,7.0,-1.0,20,0.825,0.058
-1.0,7.0,-1.0,20,0.06,0.738
-5.0,8.0,-1.0,20,1.0,1.0
-4.0,8.0,-1.0,20,1.0,0.991
-3.0,8.0,-1.0,20,0.986,0.559
-2.0,8.0,-1.0,20,0.571,0.0595
-1.0,8.0,-1.0,20,0.058,0.8685
-5.0,4.0,0.0,20,1.0,1.0
-4.0,4.0,0.0,20,1.0,1.0
-3.0,4.0,0.0,20,1.0,0.9095
-2.0,4.0,0.0,20,0.921,0.0485
-1.0,4.0,0.0,20,0.0525,0.9245
-5.0,5.0,0.0,20,1.0,1.0
-4.0,5.0,0.0,20,1.0,0.996
-3.0,5.0,0.0,20,0.9975,0.34
-2.0,5.0,0.0,20,0.3815,0.3365
-1.0,5.0,0.0,20,0.352,0.998
-5.0,6.0,0.0,20,1.0,1.0
-4.0,6.0,0.0,20,1.0,0.8165
-3.0,6.0,0.0,20,0.8415,0.0485
-2.0,6.0,0.0,20,0.0515,0.8345
-1.0,6.0,0.0,20,0.8135,1.0
-5.0,7.0,0.0,20,1.0,0.9765
-4.0,7.0,0.0,20,0.9815,0.276
-3.0,7.0,0.0,20,0.2605,0.259
-2.0,7.0,0.0,20,0.268,0.983
-1.0,7.0,0.0,20,0.9845,1.0
-5.0,8.0,0.0,20,0.998,0.702
-4.0,8.0,0.0,20,0.6975,0.0485
-3.0,8.0,0.0,20,0.0495,0.691
-2.0,8.0,0.0,20,0.6805,0.9975
-1.0,8.0,0.0,20,0.9985,1.0
-5.0,4.0,1.0,20,1.0,1.0
-4.0,4.0,1.0,20,1.0,0.976
-3.0,4.0,1.0,20,0.9715,0.088
-2.0,4.0,1.0,20,0.096,0.774
-1.0,4.0,1.0,20,0.7565,0.9995
-5.0,5.0,1.0,20,1.0,0.997
-4.0,5.0,1.0,20,0.997,0.256
-3.0,5.0,1.0,20,0.2805,0.4475
-2.0,5.0,1.0,20,0.4295,0.9965
-1.0,5.0,1.0,20,0.996,1.0
-5.0,6.0,1.0,20,0.9995,0.519
-4.0,6.0,1.0,20,0.518,0.1815
-3.0,6.0,1.0,20,0.1605,0.9605
-2.0,6.0,1.0,20,0.9615,1.0
-1.0,6.0,1.0,20,1.0,1.0
-5.0,7.0,1.0,20,0.7415,0.063
-4.0,7.0,1.0,20,0.0675,0.822
-3.0,7.0,1.0,20,0.8175,1.0
-2.0,7.0,1.0,20,1.0,1.0
-1.0,7.0,1.0,20,1.0,1.0
-5.0,8.0,1.0,20,0.054,0.5515
-4.0,8.0,1.0,20,0.559,0.9915
-3.0,8.0,1.0,20,0.9915,1.0
-2.0,8.0,1.0,20,1.0,1.0
-1.0,8.0,1.0,20,1.0,1.0
-5.0,4.0,2.0,20,1.0,1.0
-4.0,4.0,2.0,20,1.0,0.802
-3.0,4.0,2.0,20,0.7995,0.108
-2.0,4.0,2.0,20,0.1175,0.97
-1.0,4.0,2.0,20,0.9655,1.0
-5.0,5.0,2.0,20,1.0,0.892
-4.0,5.0,2.0,20,0.8995,0.056
-3.0,5.0,2.0,20,0.052,0.908
-2.0,5.0,2.0,20,0.9055,1.0
-1.0,5.0,2.0,20,1.0,1.0
-5.0,6.0,2.0,20,0.9545,0.058
-4.0,6.0,2.0,20,0.056,0.806
-3.0,6.0,2.0,20,0.7965,0.999
-2.0,6.0,2.0,20,0.9985,1.0
-1.0,6.0,2.0,20,1.0,1.0
-5.0,7.0,2.0,20,0.086,0.6845
-4.0,7.0,2.0,20,0.6665,0.9955
-3.0,7.0,2.0,20,0.999,1.0
-2.0,7.0,2.0,20,1.0,1.0
-1.0,7.0,2.0,20,1.0,1.0
-5.0,8.0,2.0,20,0.519,0.9935
-4.0,8.0,2.0,20,0.989,1.0
-3.0,8.0,2.0,20,1.0,1.0
-2.0,8.0,2.0,20,1.0,1.0
-1.0,8.0,2.0,20,1.0,1.0
-5.0,4.0,3.0,20,1.0,0.9995
-4.0,4.0,3.0,20,1.0,0.5675
-3.0,4.0,3.0,20,0.5625,0.268
-2.0,4.0,3.0,20,0.2675,0.992
-1.0,4.0,3.0,20,0.9915,1.0
-5.0,5.0,3.0,20,0.999,0.6765
-4.0,5.0,3.0,20,0.666,0.174
-3.0,5.0,3.0,20,0.1865,0.9745
-2.0,5.0,3.0,20,0.974,1.0
-1.0,5.0,3.0,20,1.0,1.0
-5.0,6.0,3.0,20,0.7585,0.121
-4.0,6.0,3.0,20,0.124,0.9535
-3.0,6.0,3.0,20,0.9425,1.0
-2.0,6.0,3.0,20,1.0,1.0
-1.0,6.0,3.0,20,1.0,1.0
-5.0,7.0,3.0,20,0.0835,0.9185
-4.0,7.0,3.0,20,0.919,0.9995
-3.0,7.0,3.0,20,1.0,1.0
-2.0,7.0,3.0,20,1.0,1.0
-1.0,7.0,3.0,20,1.0,1.0
-5.0,8.0,3.0,20,0.875,0.9995
-4.0,8.0,3.0,20,0.9995,1.0
-3.0,8.0,3.0,20,1.0,1.0
-2.0,8.0,3.0,20,1.0,1.0
-1.0,8.0,3.0,20,1.0,1.0
-5.0,4.0,-3.0,50,1.0,1.0
-4.0,4.0,-3.0,50,1.0,1.0
-3.0,4.0,-3.0,50,1.0,1.0
-2.0,4.0,-3.0,50,1.0,0.991
-1.0,4.0,-3.0,50,0.9955,0.283
-5.0,5.0,-3.0,50,1.0,1.0
-4.0,5.0,-3.0,50,1.0,1.0
-3.0,5.0,-3.0,50,1.0,1.0
-2.0,5.0,-3.0,50,1.0,0.983
-1.0,5.0,-3.0,50,0.9765,0.1815
-5.0,6.0,-3.0,50,1.0,1.0
-4.0,6.0,-3.0,50,1.0,1.0
-3.0,6.0,-3.0,50,1.0,1.0
-2.0,6.0,-3.0,50,1.0,0.953
-1.0,6.0,-3.0,50,0.9565,0.121
-5.0,7.0,-3.0,50,1.0,1.0
-4.0,7.0,-3.0,50,1.0,1.0
-3.0,7.0,-3.0,50,1.0,1.0
-2.0,7.0,-3.0,50,1.0,0.915
-1.0,7.0,-3.0,50,0.935,0.0835
-5.0,8.0,-3.0,50,1.0,1.0
-4.0,8.0,-3.0,50,1.0,1.0
-3.0,8.0,-3.0,50,1.0,1.0
-2.0,8.0,-3.0,50,0.9995,0.8615
-1.0,8.0,-3.0,50,0.8665,0.0665
-5.0,4.0,-2.0,50,1.0,1.0
-4.0,4.0,-2.0,50,1.0,1.0
-3.0,4.0,-2.0,50,1.0,1.0
-2.0,4.0,-2.0,50,1.0,0.9735
-1.0,4.0,-2.0,50,0.9655,0.1095
-5.0,5.0,-2.0,50,1.0,1.0
-4.0,5.0,-2.0,50,1.0,1.0
-3.0,5.0,-2.0,50,1.0,1.0
-2.0,5.0,-2.0,50,1.0,0.917
-1.0,5.0,-2.0,50,0.914,0.0665
-5.0,6.0,-2.0,50,1.0,1.0
-4.0,6.0,-2.0,50,1.0,1.0
-3.0,6.0,-2.0,50,1.0,0.9995
-2.0,6.0,-2.0,50,0.9995,0.793
-1.0,6.0,-2.0,50,0.809,0.0435
-5.0,7.0,-2.0,50,1.0,1.0
-4.0,7.0,-2.0,50,1.0,1.0
-3.0,7.0,-2.0,50,1.0,1.0
-2.0,7.0,-2.0,50,0.9965,0.66
-1.0,7.0,-2.0,50,0.658,0.0945
-5.0,8.0,-2.0,50,1.0,1.0
-4.0,8.0,-2.0,50,1.0,1.0
-3.0,8.0,-2.0,50,1.0,0.9935
-2.0,8.0,-2.0,50,0.989,0.5105
