lbr_σ,rbr_σ,th_α,nIntervals,Power,TypeI
0.6,0.8,6.5,8,0.26393333333333335,0.1608
0.8,0.8,6.5,8,0.29713333333333336,0.21246666666666666
1.0,0.8,6.5,8,0.32613333333333333,0.25593333333333335
0.0,1.0,6.5,8,0.2328,0.09073333333333333
0.2,1.0,6.5,8,0.24006666666666668,0.10793333333333334
0.4,1.0,6.5,8,0.2796666666666667,0.15113333333333334
0.6,1.0,6.5,8,0.30446666666666666,0.20466666666666666
0.8,1.0,6.5,8,0.32866666666666666,0.23013333333333333
1.0,1.0,6.5,8,0.35346666666666665,0.2793333333333333
0.0,0.0,7.0,8,0.018133333333333335,0.004666666666666667
0.2,0.0,7.0,8,0.03326666666666667,0.010466666666666668
0.4,0.0,7.0,8,0.072,0.0326
0.6,0.0,7.0,8,0.1262,0.06533333333333333
0.8,0.0,7.0,8,0.1766,0.10793333333333334
1.0,0.0,7.0,8,0.2302,0.156
0.0,0.2,7.0,8,0.027266666666666668,0.004733333333333333
0.2,0.2,7.0,8,0.040466666666666665,0.008666666666666666
0.4,0.2,7.0,8,0.08133333333333333,0.033666666666666664
0.6,0.2,7.0,8,0.13566666666666666,0.0756
0.8,0.2,7.0,8,0.18646666666666667,0.11126666666666667
1.0,0.2,7.0,8,0.23653333333333335,0.16373333333333334
0.0,0.4,7.0,8,0.048266666666666666,0.0072
0.2,0.4,7.0,8,0.0596,0.0118
0.4,0.4,7.0,8,0.10073333333333333,0.038933333333333334
0.6,0.4,7.0,8,0.1568,0.08013333333333333
0.8,0.4,7.0,8,0.19773333333333334,0.12193333333333334
1.0,0.4,7.0,8,0.24826666666666666,0.16593333333333332
0.0,0.6,7.0,8,0.08633333333333333,0.011466666666666667
0.2,0.6,7.0,8,0.098,0.020866666666666665
0.4,0.6,7.0,8,0.13573333333333334,0.0542
0.6,0.6,7.0,8,0.18473333333333333,0.09533333333333334
0.8,0.6,7.0,8,0.22426666666666667,0.13453333333333334
1.0,0.6,7.0,8,0.2650666666666667,0.184
0.0,0.8,7.0,8,0.13206666666666667,0.029133333333333334
0.2,0.8,7.0,8,0.14006666666666667,0.03933333333333333
0.4,0.8,7.0,8,0.1782,0.07573333333333333
0.6,0.8,7.0,8,0.21406666666666666,0.12166666666666667
0.8,0.8,7.0,8,0.2554666666666667,0.16186666666666666
1.0,0.8,7.0,8,0.28526666666666667,0.20506666666666667
0.0,1.0,7.0,8,0.17766666666666667,0.0622
0.2,1.0,7.0,8,0.19,0.07266666666666667
0.4,1.0,7.0,8,0.21673333333333333,0.10713333333333333
0.6,1.0,7.0,8,0.2577333333333333,0.1484
0.8,1.0,7.0,8,0.27873333333333333,0.19066666666666668
1.0,1.0,7.0,8,0.3078,0.23033333333333333
0.0,0.0,7.5,8,0.007266666666666667,0.0019333333333333333
0.2,0.0,7.5,8,0.017666666666666667,0.003
0.4,0.0,7.5,8,0.045,0.014133333333333333
0.6,0.0,7.5,8,0.08933333333333333,0.03886666666666667
0.8,0.0,7.5,8,0.14226666666666668,0.07433333333333333
1.0,0.0,7.5,8,0.19326666666666667,0.11453333333333333
0.0,0.2,7.5,8,0.012133333333333333,0.002
0.2,0.2,7.5,8,0.021533333333333335,0.0041333333333333335
0.4,0.2,7.5,8,0.05026666666666667,0.015133333333333334
0.6,0.2,7.5,8,0.1006,0.042666666666666665
0.8,0.2,7.5,8,0.14433333333333334,0.0756
1.0,0.2,7.5,8,0.19886666666666666,0.11826666666666667
0.0,0.4,7.5,8,0.032466666666666665,0.0016
0.2,0.4,7.5,8,0.04033333333333333,0.0041333333333333335
0.4,0.4,7.5,8,0.07366666666666667,0.018933333333333333
0.6,0.4,7.5,8,0.11966666666666667,0.04533333333333334
0.8,0.4,7.5,8,0.1586,0.08493333333333333
1.0,0.4,7.5,8,0.2122,0.13486666666666666
0.0,0.6,7.5,8,0.0642,0.005866666666666667
0.2,0.6,7.5,8,0.07846666666666667,0.01
0.4,0.6,7.5,8,0.10906666666666667,0.030533333333333332
0.6,0.6,7.5,8,0.14566666666666667,0.05993333333333333
0.8,0.6,7.5,8,0.18973333333333334,0.0994
1.0,0.6,7.5,8,0.2278,0.1476
0.0,0.8,7.5,8,0.10653333333333333,0.019066666666666666
0.2,0.8,7.5,8,0.1252,0.026133333333333335
0.4,0.8,7.5,8,0.14493333333333333,0.0498
0.6,0.8,7.5,8,0.18913333333333332,0.08653333333333334
0.8,0.8,7.5,8,0.2176,0.12433333333333334
1.0,0.8,7.5,8,0.2464,0.16153333333333333
0.0,1.0,7.5,8,0.15713333333333335,0.046533333333333336
0.2,1.0,7.5,8,0.16626666666666667,0.05366666666666667
0.4,1.0,7.5,8,0.1926,0.0752
0.6,1.0,7.5,8,0.21953333333333333,0.118
0.8,1.0,7.5,8,0.24266666666666667,0.14873333333333333
1.0,1.0,7.5,8,0.27586666666666665,0.19546666666666668
0.0,0.0,8.0,8,0.004866666666666667,0.0002666666666666667
0.2,0.0,8.0,8,0.0088,0.0008666666666666666
0.4,0.0,8.0,8,0.028466666666666668,0.006866666666666667
0.6,0.0,8.0,8,0.06813333333333334,0.02
0.8,0.0,8.0,8,0.12126666666666666,0.05
1.0,0.0,8.0,8,0.17026666666666668,0.09326666666666666
0.0,0.2,8.0,8,0.0076,0.0005333333333333334
0.2,0.2,8.0,8,0.012466666666666666,0.0012666666666666666
0.4,0.2,8.0,8,0.03646666666666667,0.0071333333333333335
0.6,0.2,8.0,8,0.0798,0.023133333333333332
0.8,0.2,8.0,8,0.12593333333333334,0.0562
1.0,0.2,8.0,8,0.1756,0.0986
0.0,0.4,8.0,8,0.0226,0.0008666666666666666
0.2,0.4,8.0,8,0.030533333333333332,0.0021333333333333334
0.4,0.4,8.0,8,0.056466666666666665,0.009066666666666667
0.6,0.4,8.0,8,0.10073333333333333,0.028733333333333333
0.8,0.4,8.0,8,0.13973333333333332,0.0616
1.0,0.4,8.0,8,0.18066666666666667,0.10906666666666667
0.0,0.6,8.0,8,0.056933333333333336,0.004
0.2,0.6,8.0,8,0.06826666666666667,0.006
0.4,0.6,8.0,8,0.08893333333333334,0.018533333333333332
0.6,0.6,8.0,8,0.1292,0.042466666666666666
0.8,0.6,8.0,8,0.1652,0.074
1.0,0.6,8.0,8,0.2102,0.1164
0.0,0.8,8.0,8,0.1008,0.0158
0.2,0.8,8.0,8,0.10493333333333334,0.0182
0.4,0.8,8.0,8,0.1322,0.036066666666666664
0.6,0.8,8.0,8,0.1626,0.06533333333333333
0.8,0.8,8.0,8,0.1912,0.10193333333333333
1.0,0.8,8.0,8,0.23493333333333333,0.14413333333333334
0.0,1.0,8.0,8,0.148,0.04206666666666667
0.2,1.0,8.0,8,0.15593333333333334,0.046266666666666664
0.4,1.0,8.0,8,0.17746666666666666,0.06753333333333333
0.6,1.0,8.0,8,0.20153333333333334,0.0934
0.8,1.0,8.0,8,0.22673333333333334,0.12433333333333334
1.0,1.0,8.0,8,0.2562,0.16953333333333334
0.0,0.0,NaN,9,0.7941333333333334,0.060333333333333336
0.2,0.0,NaN,9,0.7389333333333333,0.13426666666666667
0.4,0.0,NaN,9,0.675,0.2870666666666667
0.6,0.0,NaN,9,0.6486666666666666,0.4125333333333333
0.8,0.0,NaN,9,0.6517333333333334,0.5158
1.0,0.0,NaN,9,0.6861333333333334,0.5850666666666666
0.0,0.2,NaN,9,0.7684,0.0782
0.2,0.2,NaN,9,0.7309333333333333,0.14913333333333334
0.4,0.2,NaN,9,0.6755333333333333,0.29586666666666667
0.6,0.2,NaN,9,0.6472666666666667,0.4295333333333333
0.8,0.2,NaN,9,0.6582666666666667,0.5171333333333333
1.0,0.2,NaN,9,0.6855333333333333,0.594
0.0,0.4,NaN,9,0.7264666666666667,0.14026666666666668
0.2,0.4,NaN,9,0.6972,0.1984
0.4,0.4,NaN,9,0.658,0.3302
0.6,0.4,NaN,9,0.6541333333333333,0.44633333333333336
0.8,0.4,NaN,9,0.6687333333333333,0.5309333333333334
1.0,0.4,NaN,9,0.6910666666666667,0.5948666666666667
0.0,0.6,NaN,9,0.6861333333333334,0.21873333333333334
0.2,0.6,NaN,9,0.6706,0.2714
0.4,0.6,NaN,9,0.6547333333333333,0.3714
0.6,0.6,NaN,9,0.6608666666666667,0.4614
0.8,0.6,NaN,9,0.6742,0.5389333333333334
1.0,0.6,NaN,9,0.6986,0.6028666666666667
0.0,0.8,NaN,9,0.6669333333333334,0.30746666666666667
0.2,0.8,NaN,9,0.6638,0.34686666666666666
0.4,0.8,NaN,9,0.6562,0.42033333333333334
0.6,0.8,NaN,9,0.6682,0.4972
0.8,0.8,NaN,9,0.68,0.5662666666666667
1.0,0.8,NaN,9,0.7039333333333333,0.6138
0.0,1.0,NaN,9,0.6584666666666666,0.39293333333333336
0.2,1.0,NaN,9,0.658,0.41713333333333336
0.4,1.0,NaN,9,0.6645333333333333,0.474
0.6,1.0,NaN,9,0.6728666666666666,0.5288
0.8,1.0,NaN,9,0.692,0.5775333333333333
1.0,1.0,NaN,9,0.708,0.6244666666666666
0.0,0.0,0.5,9,0.143,0.04633333333333333
0.2,0.0,0.5,9,0.1418,0.0594
0.4,0.0,0.5,9,0.1816,0.09846666666666666
0.6,0.0,0.5,9,0.23233333333333334,0.16053333333333333
0.8,0.0,0.5,9,0.2945333333333333,0.24313333333333334
1.0,0.0,0.5,9,0.35573333333333335,0.321
0.0,0.2,0.5,9,0.13853333333333334,0.04633333333333333
0.2,0.2,0.5,9,0.15173333333333333,0.056266666666666666
0.4,0.2,0.5,9,0.18706666666666666,0.09686666666666667
0.6,0.2,0.5,9,0.23233333333333334,0.16006666666666666
0.8,0.2,0.5,9,0.29806666666666665,0.23593333333333333
1.0,0.2,0.5,9,0.36233333333333334,0.3106
0.0,0.4,0.5,9,0.16066666666666668,0.05
0.2,0.4,0.5,9,0.16913333333333333,0.0624
0.4,0.4,0.5,9,0.2084,0.10566666666666667
0.6,0.4,0.5,9,0.2534666666666667,0.16866666666666666
0.8,0.4,0.5,9,0.3048666666666667,0.24753333333333333
1.0,0.4,0.5,9,0.37266666666666665,0.3247333333333333
0.0,0.6,0.5,9,0.19373333333333334,0.062066666666666666
0.2,0.6,0.5,9,0.20093333333333332,0.0746
0.4,0.6,0.5,9,0.2272,0.11293333333333333
0.6,0.6,0.5,9,0.2772,0.1788
0.8,0.6,0.5,9,0.33066666666666666,0.2586
1.0,0.6,0.5,9,0.3804666666666667,0.3394
0.0,0.8,0.5,9,0.233,0.08513333333333334
0.2,0.8,0.5,9,0.23373333333333332,0.10313333333333333
0.4,0.8,0.5,9,0.2626,0.1356
0.6,0.8,0.5,9,0.3012,0.20406666666666667
0.8,0.8,0.5,9,0.3490666666666667,0.2759333333333333
1.0,0.8,0.5,9,0.4130666666666667,0.3528
0.0,1.0,0.5,9,0.27586666666666665,0.11853333333333334
0.2,1.0,0.5,9,0.282,0.13606666666666667
0.4,1.0,0.5,9,0.30506666666666665,0.1726
0.6,1.0,0.5,9,0.343,0.23433333333333334
0.8,1.0,0.5,9,0.37646666666666667,0.303
1.0,1.0,0.5,9,0.4338666666666667,0.3756
0.0,0.0,1.0,9,0.6974666666666667,0.0892
0.2,0.0,1.0,9,0.6592,0.1496
0.4,0.0,1.0,9,0.6062,0.2796
0.6,0.0,1.0,9,0.5889333333333333,0.4064
0.8,0.0,1.0,9,0.6051333333333333,0.4713333333333333
1.0,0.0,1.0,9,0.6206,0.5220666666666667
0.0,0.2,1.0,9,0.6821333333333334,0.09946666666666666
0.2,0.2,1.0,9,0.6504,0.15893333333333334
0.4,0.2,1.0,9,0.6042,0.2890666666666667
0.6,0.2,1.0,9,0.5958,0.4019333333333333
0.8,0.2,1.0,9,0.6065333333333334,0.4759333333333333
1.0,0.2,1.0,9,0.6315333333333333,0.5245333333333333
0.0,0.4,1.0,9,0.6566666666666666,0.14953333333333332
0.2,0.4,1.0,9,0.6293333333333333,0.20633333333333334
0.4,0.4,1.0,9,0.5968666666666667,0.3232
0.6,0.4,1.0,9,0.6014666666666667,0.4188
0.8,0.4,1.0,9,0.6071333333333333,0.4872666666666667
1.0,0.4,1.0,9,0.6338,0.5345333333333333
0.0,0.6,1.0,9,0.6287333333333334,0.2222
0.2,0.6,1.0,9,0.6223333333333333,0.26293333333333335
0.4,0.6,1.0,9,0.6022,0.37046666666666667
0.6,0.6,1.0,9,0.5961333333333333,0.44806666666666667
0.8,0.6,1.0,9,0.6173333333333333,0.5071333333333333
1.0,0.6,1.0,9,0.6486,0.5482666666666667
0.0,0.8,1.0,9,0.6194666666666667,0.3006
0.2,0.8,1.0,9,0.6157333333333334,0.33766666666666667
0.4,0.8,1.0,9,0.6114,0.4140666666666667
0.6,0.8,1.0,9,0.6164666666666667,0.47313333333333335
0.8,0.8,1.0,9,0.6290666666666667,0.532
1.0,0.8,1.0,9,0.6496666666666666,0.5659333333333333
0.0,1.0,1.0,9,0.6222,0.37666666666666665
0.2,1.0,1.0,9,0.6277333333333334,0.4053333333333333
0.4,1.0,1.0,9,0.6273333333333333,0.4672
0.6,1.0,1.0,9,0.6328666666666667,0.5157333333333334
0.8,1.0,1.0,9,0.6524666666666666,0.5534
1.0,1.0,1.0,9,0.6654666666666667,0.5831333333333333
0.0,0.0,1.5,9,0.7686666666666667,0.069
0.2,0.0,1.5,9,0.7170666666666666,0.13773333333333335
0.4,0.0,1.5,9,0.6454,0.28886666666666666
0.6,0.0,1.5,9,0.6256,0.40546666666666664
0.8,0.0,1.5,9,0.6404666666666666,0.4988666666666667
1.0,0.0,1.5,9,0.6733333333333333,0.5558
0.0,0.2,1.5,9,0.7406,0.09193333333333334
0.2,0.2,1.5,9,0.7036,0.15053333333333332
0.4,0.2,1.5,9,0.642,0.29446666666666665
0.6,0.2,1.5,9,0.6321333333333333,0.40646666666666664
0.8,0.2,1.5,9,0.6444666666666666,0.4946
1.0,0.2,1.5,9,0.6616,0.5556666666666666
0.0,0.4,1.5,9,0.7045333333333333,0.1486
0.2,0.4,1.5,9,0.6782,0.20546666666666666
0.4,0.4,1.5,9,0.6372,0.32393333333333335
0.6,0.4,1.5,9,0.6318,0.42493333333333333
0.8,0.4,1.5,9,0.6491333333333333,0.4981333333333333
1.0,0.4,1.5,9,0.6771333333333334,0.5724666666666667
0.0,0.6,1.5,9,0.6658666666666667,0.2248
0.2,0.6,1.5,9,0.6506,0.27186666666666665
0.4,0.6,1.5,9,0.6409333333333334,0.3656
0.6,0.6,1.5,9,0.638,0.4532
0.8,0.6,1.5,9,0.6533333333333333,0.5233333333333333
1.0,0.6,1.5,9,0.6792666666666667,0.5752
0.0,0.8,1.5,9,0.6528,0.3182
0.2,0.8,1.5,9,0.6444,0.3549333333333333
0.4,0.8,1.5,9,0.6418,0.4136666666666667
0.6,0.8,1.5,9,0.6368666666666667,0.4842666666666667
0.8,0.8,1.5,9,0.6653333333333333,0.5450666666666667
1.0,0.8,1.5,9,0.6915333333333333,0.5901333333333333
0.0,1.0,1.5,9,0.6503333333333333,0.3940666666666667
0.2,1.0,1.5,9,0.6468666666666667,0.4159333333333333
0.4,1.0,1.5,9,0.6562666666666667,0.47053333333333336
0.6,1.0,1.5,9,0.6610666666666667,0.5126666666666667
0.8,1.0,1.5,9,0.6783333333333333,0.5666666666666667
1.0,1.0,1.5,9,0.6994,0.6111333333333333
0.0,0.0,2.0,9,0.777,0.057666666666666665
0.2,0.0,2.0,9,0.7211333333333333,0.13233333333333333
0.4,0.0,2.0,9,0.6647333333333333,0.27326666666666666
0.6,0.0,2.0,9,0.6403333333333333,0.40753333333333336
0.8,0.0,2.0,9,0.6523333333333333,0.496
1.0,0.0,2.0,9,0.6767333333333333,0.5704666666666667
0.0,0.2,2.0,9,0.7558666666666667,0.0814
0.2,0.2,2.0,9,0.7108666666666666,0.1446
0.4,0.2,2.0,9,0.6564666666666666,0.298
0.6,0.2,2.0,9,0.6381333333333333,0.41246666666666665
0.8,0.2,2.0,9,0.6585333333333333,0.5016
1.0,0.2,2.0,9,0.6786,0.5712
0.0,0.4,2.0,9,0.7104666666666667,0.13726666666666668
0.2,0.4,2.0,9,0.6874666666666667,0.19873333333333335
0.4,0.4,2.0,9,0.6530666666666667,0.32026666666666664
0.6,0.4,2.0,9,0.6358,0.4305333333333333
0.8,0.4,2.0,9,0.6478666666666667,0.5110666666666667
1.0,0.4,2.0,9,0.6844,0.5745333333333333
0.0,0.6,2.0,9,0.6692,0.2214
0.2,0.6,2.0,9,0.6644666666666666,0.27026666666666666
0.4,0.6,2.0,9,0.642,0.36646666666666666
0.6,0.6,2.0,9,0.645,0.45953333333333335
0.8,0.6,2.0,9,0.6572,0.5269333333333334
1.0,0.6,2.0,9,0.6830666666666667,0.5852
0.0,0.8,2.0,9,0.6578666666666667,0.30173333333333335
0.2,0.8,2.0,9,0.6496,0.339
0.4,0.8,2.0,9,0.6488666666666667,0.4149333333333333
0.6,0.8,2.0,9,0.6550666666666667,0.47986666666666666
0.8,0.8,2.0,9,0.6664666666666667,0.5460666666666667
1.0,0.8,2.0,9,0.6939333333333333,0.6066666666666667
0.0,1.0,2.0,9,0.6506666666666666,0.38526666666666665
0.2,1.0,2.0,9,0.6492,0.41433333333333333
0.4,1.0,2.0,9,0.6562,0.4708
0.6,1.0,2.0,9,0.6622,0.5177333333333334
0.8,1.0,2.0,9,0.6763333333333333,0.5688666666666666
1.0,1.0,2.0,9,0.7006666666666667,0.6175333333333334
0.0,0.0,2.5,9,0.7834,0.0526
0.2,0.0,2.5,9,0.7266666666666667,0.1222
0.4,0.0,2.5,9,0.6603333333333333,0.2708
0.6,0.0,2.5,9,0.634,0.39586666666666664
0.8,0.0,2.5,9,0.6482,0.493
1.0,0.0,2.5,9,0.6747333333333333,0.5712
0.0,0.2,2.5,9,0.7556,0.0742
0.2,0.2,2.5,9,0.7062666666666667,0.14346666666666666
0.4,0.2,2.5,9,0.6519333333333334,0.27953333333333336
0.6,0.2,2.5,9,0.6372666666666666,0.40213333333333334
0.8,0.2,2.5,9,0.6556,0.492
1.0,0.2,2.5,9,0.6674,0.5700666666666667
0.0,0.4,2.5,9,0.7125333333333334,0.12573333333333334
0.2,0.4,2.5,9,0.6846,0.19113333333333332
0.4,0.4,2.5,9,0.6444666666666666,0.31206666666666666
0.6,0.4,2.5,9,0.6414666666666666,0.4219333333333333
0.8,0.4,2.5,9,0.6451333333333333,0.5041333333333333
1.0,0.4,2.5,9,0.6774666666666667,0.573
0.0,0.6,2.5,9,0.6778666666666666,0.208
0.2,0.6,2.5,9,0.6554,0.257
0.4,0.6,2.5,9,0.6416666666666667,0.35446666666666665
0.6,0.6,2.5,9,0.6451333333333333,0.44906666666666667
0.8,0.6,2.5,9,0.6544,0.5239333333333334
1.0,0.6,2.5,9,0.6792,0.5774
0.0,0.8,2.5,9,0.6572666666666667,0.2914
0.2,0.8,2.5,9,0.6460666666666667,0.3252
0.4,0.8,2.5,9,0.6386,0.40173333333333333
0.6,0.8,2.5,9,0.6444666666666666,0.47373333333333334
0.8,0.8,2.5,9,0.6641333333333334,0.5424
1.0,0.8,2.5,9,0.6854666666666667,0.5942666666666667
0.0,1.0,2.5,9,0.651,0.3681333333333333
0.2,1.0,2.5,9,0.6468666666666667,0.3947333333333333
0.4,1.0,2.5,9,0.6506666666666666,0.4498666666666667
0.6,1.0,2.5,9,0.6629333333333334,0.5112
0.8,1.0,2.5,9,0.6739333333333334,0.5566
1.0,1.0,2.5,9,0.6970666666666666,0.6150666666666667
0.0,0.0,3.0,9,0.7689333333333334,0.05146666666666667
0.2,0.0,3.0,9,0.7101333333333333,0.121
0.4,0.0,3.0,9,0.6450666666666667,0.26166666666666666
0.6,0.0,3.0,9,0.6256,0.3844666666666667
0.8,0.0,3.0,9,0.6275333333333334,0.47973333333333334
1.0,0.0,3.0,9,0.6656,0.5507333333333333
0.0,0.2,3.0,9,0.7451333333333333,0.06833333333333333
0.2,0.2,3.0,9,0.6978,0.13346666666666668
0.4,0.2,3.0,9,0.6354,0.2764
0.6,0.2,3.0,9,0.6211333333333333,0.39126666666666665
0.8,0.2,3.0,9,0.6372666666666666,0.4796666666666667
1.0,0.2,3.0,9,0.6517333333333334,0.5522666666666667
0.0,0.4,3.0,9,0.7004,0.12246666666666667
0.2,0.4,3.0,9,0.6774666666666667,0.17753333333333332
0.4,0.4,3.0,9,0.6369333333333334,0.30466666666666664
0.6,0.4,3.0,9,0.6286666666666667,0.401
0.8,0.4,3.0,9,0.6480666666666667,0.4866666666666667
1.0,0.4,3.0,9,0.6612,0.5560666666666667
0.0,0.6,3.0,9,0.6681333333333334,0.192
0.2,0.6,3.0,9,0.6544666666666666,0.2456
0.4,0.6,3.0,9,0.6282,0.34346666666666664
0.6,0.6,3.0,9,0.6247333333333334,0.43146666666666667
0.8,0.6,3.0,9,0.6445333333333333,0.497
1.0,0.6,3.0,9,0.6686666666666666,0.5721333333333334
0.0,0.8,3.0,9,0.6405333333333333,0.2804
0.2,0.8,3.0,9,0.6393333333333333,0.3158666666666667
0.4,0.8,3.0,9,0.6412,0.3902
0.6,0.8,3.0,9,0.6336666666666667,0.4604666666666667
0.8,0.8,3.0,9,0.6536666666666666,0.5188
1.0,0.8,3.0,9,0.6709333333333334,0.5807333333333333
0.0,1.0,3.0,9,0.6465333333333333,0.3582
0.2,1.0,3.0,9,0.6350666666666667,0.3888
0.4,1.0,3.0,9,0.6406666666666667,0.43446666666666667
0.6,1.0,3.0,9,0.644,0.4946
0.8,1.0,3.0,9,0.6649333333333334,0.5442
1.0,1.0,3.0,9,0.6894,0.5969333333333333
0.0,0.0,3.5,9,0.738,0.050333333333333334
0.2,0.0,3.5,9,0.6954,0.11393333333333333
0.4,0.0,3.5,9,0.6242,0.2558
0.6,0.0,3.5,9,0.6116,0.3694
0.8,0.0,3.5,9,0.6189333333333333,0.4609333333333333
1.0,0.0,3.5,9,0.6428666666666667,0.5250666666666667
0.0,0.2,3.5,9,0.7324666666666667,0.0638
0.2,0.2,3.5,9,0.6854666666666667,0.13346666666666668
0.4,0.2,3.5,9,0.623,0.25993333333333335
0.6,0.2,3.5,9,0.6164666666666667,0.3737333333333333
0.8,0.2,3.5,9,0.6125333333333334,0.4547333333333333
1.0,0.2,3.5,9,0.6490666666666667,0.5268
0.0,0.4,3.5,9,0.6918666666666666,0.11
0.2,0.4,3.5,9,0.6676,0.16733333333333333
0.4,0.4,3.5,9,0.622,0.2866666666666667
0.6,0.4,3.5,9,0.6061333333333333,0.3867333333333333
0.8,0.4,3.5,9,0.6222666666666666,0.4723333333333333
1.0,0.4,3.5,9,0.6485333333333333,0.5322666666666667
0.0,0.6,3.5,9,0.6506666666666666,0.1842
0.2,0.6,3.5,9,0.6368666666666667,0.22813333333333333
0.4,0.6,3.5,9,0.6203333333333333,0.3317333333333333
0.6,0.6,3.5,9,0.6170666666666667,0.4102
0.8,0.6,3.5,9,0.6355333333333333,0.48533333333333334
1.0,0.6,3.5,9,0.6507333333333334,0.5435333333333333
0.0,0.8,3.5,9,0.641,0.26313333333333333
0.2,0.8,3.5,9,0.6289333333333333,0.3015333333333333
0.4,0.8,3.5,9,0.6163333333333333,0.3681333333333333
0.6,0.8,3.5,9,0.6222666666666666,0.43533333333333335
0.8,0.8,3.5,9,0.6372,0.5045333333333333
1.0,0.8,3.5,9,0.6560666666666667,0.5568
0.0,1.0,3.5,9,0.6252,0.33566666666666667
0.2,1.0,3.5,9,0.6307333333333334,0.36706666666666665
0.4,1.0,3.5,9,0.63,0.41846666666666665
0.6,1.0,3.5,9,0.6329333333333333,0.4816
0.8,1.0,3.5,9,0.6472,0.5305333333333333
1.0,1.0,3.5,9,0.6665333333333333,0.5666666666666667
0.0,0.0,4.0,9,0.7152,0.05106666666666667
0.2,0.0,4.0,9,0.6662,0.10986666666666667
0.4,0.0,4.0,9,0.6046,0.24913333333333335
0.6,0.0,4.0,9,0.5778666666666666,0.358
0.8,0.0,4.0,9,0.5981333333333333,0.4302666666666667
1.0,0.0,4.0,9,0.6200666666666667,0.49693333333333334
0.0,0.2,4.0,9,0.7042,0.0604
0.2,0.2,4.0,9,0.6588,0.12506666666666666
0.4,0.2,4.0,9,0.6053333333333333,0.25193333333333334
0.6,0.2,4.0,9,0.5834666666666667,0.35973333333333335
0.8,0.2,4.0,9,0.5925333333333334,0.4372666666666667
1.0,0.2,4.0,9,0.6172666666666666,0.5065333333333333
0.0,0.4,4.0,9,0.6672666666666667,0.10693333333333334
0.2,0.4,4.0,9,0.6459333333333334,0.1662
0.4,0.4,4.0,9,0.5969333333333333,0.28313333333333335
0.6,0.4,4.0,9,0.5971333333333333,0.3762666666666667
0.8,0.4,4.0,9,0.5894666666666667,0.4484
1.0,0.4,4.0,9,0.6222,0.5123333333333333
0.0,0.6,4.0,9,0.6414,0.17093333333333333
0.2,0.6,4.0,9,0.622,0.21893333333333334
0.4,0.6,4.0,9,0.5991333333333333,0.3151333333333333
0.6,0.6,4.0,9,0.5959333333333333,0.4012
0.8,0.6,4.0,9,0.6021333333333333,0.45953333333333335
1.0,0.6,4.0,9,0.6242,0.5184
0.0,0.8,4.0,9,0.6186666666666667,0.25766666666666665
0.2,0.8,4.0,9,0.6111333333333333,0.28513333333333335
0.4,0.8,4.0,9,0.6018,0.35946666666666666
0.6,0.8,4.0,9,0.5957333333333333,0.42073333333333335
0.8,0.8,4.0,9,0.6140666666666666,0.4792666666666667
1.0,0.8,4.0,9,0.6372666666666666,0.5246
0.0,1.0,4.0,9,0.6149333333333333,0.3254
0.2,1.0,4.0,9,0.6161333333333333,0.35406666666666664
0.4,1.0,4.0,9,0.606,0.4052
0.6,1.0,4.0,9,0.6205333333333334,0.4527333333333333
0.8,1.0,4.0,9,0.6241333333333333,0.5050666666666667
1.0,1.0,4.0,9,0.6460666666666667,0.5499333333333334
0.0,0.0,4.5,9,0.6644,0.048266666666666666
0.2,0.0,4.5,9,0.6254,0.10053333333333334
0.4,0.0,4.5,9,0.5738,0.2326
0.6,0.0,4.5,9,0.5456666666666666,0.3277333333333333
0.8,0.0,4.5,9,0.5658,0.4050666666666667
1.0,0.0,4.5,9,0.5818666666666666,0.4735333333333333
0.0,0.2,4.5,9,0.6443333333333333,0.06066666666666667
0.2,0.2,4.5,9,0.6213333333333333,0.12266666666666666
0.4,0.2,4.5,9,0.5691333333333334,0.24073333333333333
0.6,0.2,4.5,9,0.5447333333333333,0.3408
0.8,0.2,4.5,9,0.5577333333333333,0.41046666666666665
1.0,0.2,4.5,9,0.5861333333333333,0.46746666666666664
0.0,0.4,4.5,9,0.6298666666666667,0.1
0.2,0.4,4.5,9,0.6072,0.15326666666666666
0.4,0.4,4.5,9,0.574,0.26426666666666665
0.6,0.4,4.5,9,0.5563333333333333,0.3522666666666667
0.8,0.4,4.5,9,0.5624,0.42213333333333336
1.0,0.4,4.5,9,0.5854666666666667,0.47633333333333333
0.0,0.6,4.5,9,0.6074,0.15706666666666666
0.2,0.6,4.5,9,0.5936666666666667,0.2082
0.4,0.6,4.5,9,0.5764,0.29113333333333336
0.6,0.6,4.5,9,0.5654,0.36973333333333336
0.8,0.6,4.5,9,0.5741333333333334,0.4315333333333333
1.0,0.6,4.5,9,0.5975333333333334,0.4866
0.0,0.8,4.5,9,0.5936,0.22853333333333334
0.2,0.8,4.5,9,0.5788666666666666,0.266
0.4,0.8,4.5,9,0.5787333333333333,0.3354
0.6,0.8,4.5,9,0.5716,0.402
0.8,0.8,4.5,9,0.5842666666666667,0.44926666666666665
1.0,0.8,4.5,9,0.6043333333333333,0.5024666666666666
0.0,1.0,4.5,9,0.5934,0.295
0.2,1.0,4.5,9,0.5870666666666666,0.3297333333333333
0.4,1.0,4.5,9,0.5823333333333334,0.37753333333333333
0.6,1.0,4.5,9,0.5794,0.43553333333333333
0.8,1.0,4.5,9,0.6049333333333333,0.4712
